test_case,observable,method,noise_level,derivative_order,rmse,eval_time,fit_time,success,implementation,mae,max_error,category
brusselator,Y(t),RBF_ThinPlate_Python,0.001,0,0.0033258493415986,0.0006484985351562,0.0004239082336425,True,Python,,,
brusselator,Y(t),RBF_Multiquadric_Python,0.001,0,0.0033258492314942,0.0003223419189453,0.0002148151397705,True,Python,,,
brusselator,Y(t),GP_RBF_Python,0.001,0,0.0598514969674908,1.3924448490142822,0.4961616992950439,True,Python,,,
brusselator,Y(t),GP_RBF_Python,0.001,1,0.623752763776564,1.3924448490142822,0.4961616992950439,True,Python,,,
brusselator,Y(t),GP_RBF_Python,0.001,2,5.709721626081603,1.3924448490142822,0.4961616992950439,True,Python,,,
brusselator,Y(t),GP_RBF_Python,0.001,3,94.08590367762928,1.3924448490142822,0.4961616992950439,True,Python,,,
brusselator,Y(t),GP_Matern_Python,0.001,0,0.0033258491747819,2.6466526985168457,0.4568157196044922,True,Python,,,
brusselator,Y(t),GP_Matern_Python,0.001,1,0.2899545850081734,2.6466526985168457,0.4568157196044922,True,Python,,,
brusselator,Y(t),GP_Matern_Python,0.001,2,3.045933962002501,2.6466526985168457,0.4568157196044922,True,Python,,,
brusselator,Y(t),GP_Matern_Python,0.001,3,63.48851877706384,2.6466526985168457,0.4568157196044922,True,Python,,,
brusselator,Y(t),Chebyshev_Python,0.001,0,0.4452564823309919,0.002993106842041,0.0022404193878173,True,Python,,,
brusselator,Y(t),Chebyshev_Python,0.001,1,1.8052580806142515,0.002993106842041,0.0022404193878173,True,Python,,,
brusselator,Y(t),Chebyshev_Python,0.001,2,11.424182088058217,0.002993106842041,0.0022404193878173,True,Python,,,
brusselator,Y(t),Chebyshev_Python,0.001,3,106.76488973600289,0.002993106842041,0.0022404193878173,True,Python,,,
brusselator,Y(t),Polynomial_Python,0.001,0,0.7994620659222933,0.2732539176940918,0.0036714076995849,True,Python,,,
brusselator,Y(t),Polynomial_Python,0.001,1,1.7858152112004757,0.2732539176940918,0.0036714076995849,True,Python,,,
brusselator,Y(t),Polynomial_Python,0.001,2,,0.2732539176940918,0.0036714076995849,True,Python,,,
brusselator,Y(t),Polynomial_Python,0.001,3,,0.2732539176940918,0.0036714076995849,True,Python,,,
brusselator,Y(t),SavitzkyGolay_Python,0.001,0,0.3832859617219702,0.0028090476989746,0.0026249885559082,True,Python,,,
brusselator,Y(t),SavitzkyGolay_Python,0.001,1,1.3935410965457549,0.0028090476989746,0.0026249885559082,True,Python,,,
brusselator,Y(t),SavitzkyGolay_Python,0.001,2,7.630955534330206,0.0028090476989746,0.0026249885559082,True,Python,,,
brusselator,Y(t),SavitzkyGolay_Python,0.001,3,98.73186946142592,0.0028090476989746,0.0026249885559082,True,Python,,,
brusselator,Y(t),Butterworth_Python,0.001,0,1.0038560466713724,0.0010039806365966,0.0008437633514404,True,Python,,,
brusselator,Y(t),Butterworth_Python,0.001,1,1.6759995794843952,0.0010039806365966,0.0008437633514404,True,Python,,,
brusselator,Y(t),Butterworth_Python,0.001,2,7.64200372023481,0.0010039806365966,0.0008437633514404,True,Python,,,
brusselator,Y(t),Butterworth_Python,0.001,3,98.54097233127315,0.0010039806365966,0.0008437633514404,True,Python,,,
brusselator,Y(t),RandomForest_Python,0.001,0,0.0886812180297135,3.6943764686584473,3.688356876373291,True,Python,,,
brusselator,Y(t),RandomForest_Python,0.001,1,,3.6943764686584473,3.688356876373291,True,Python,,,
brusselator,Y(t),RandomForest_Python,0.001,2,,3.6943764686584473,3.688356876373291,True,Python,,,
brusselator,Y(t),RandomForest_Python,0.001,3,,3.6943764686584473,3.688356876373291,True,Python,,,
brusselator,Y(t),SVR_Python,0.001,0,0.9916943349571302,0.4729635715484619,0.0164840221405029,True,Python,,,
brusselator,Y(t),SVR_Python,0.001,1,1.670705317102957,0.4729635715484619,0.0164840221405029,True,Python,,,
brusselator,Y(t),SVR_Python,0.001,2,7.642983431983123,0.4729635715484619,0.0164840221405029,True,Python,,,
brusselator,Y(t),SVR_Python,0.001,3,98.54093169129978,0.4729635715484619,0.0164840221405029,True,Python,,,
brusselator,Y(t),Fourier_Python,0.001,0,0.3253551338893857,0.0019960403442382,0.0010883808135986,True,Python,,,
brusselator,Y(t),Fourier_Python,0.001,1,1.4267393419824383,0.0019960403442382,0.0010883808135986,True,Python,,,
brusselator,Y(t),Fourier_Python,0.001,2,7.47565810264709,0.0019960403442382,0.0010883808135986,True,Python,,,
brusselator,Y(t),Fourier_Python,0.001,3,98.48501343065784,0.0019960403442382,0.0010883808135986,True,Python,,,
brusselator,Y(t),FiniteDiff_Python,0.001,0,0.0033258493415059,0.000441551208496,0.0003027915954589,True,Python,,,
brusselator,Y(t),FiniteDiff_Python,0.001,1,0.2879140274158906,0.000441551208496,0.0003027915954589,True,Python,,,
brusselator,Y(t),FiniteDiff_Python,0.001,2,2.968064573083196,0.000441551208496,0.0003027915954589,True,Python,,,
brusselator,Y(t),FiniteDiff_Python,0.001,3,63.128308650344415,0.000441551208496,0.0003027915954589,True,Python,,,
brusselator,Y(t),AAA_LS_Python,0.001,0,0.0097438402855536,54.54484128952026,45.20129346847534,True,Python,,,
brusselator,Y(t),AAA_LS_Python,0.001,1,1.5955357811567388,54.54484128952026,45.20129346847534,True,Python,,,
brusselator,Y(t),AAA_LS_Python,0.001,2,5.456613352518345,54.54484128952026,45.20129346847534,True,Python,,,
brusselator,Y(t),AAA_LS_Python,0.001,3,144.38021221201302,54.54484128952026,45.20129346847534,True,Python,,,
brusselator,Y(t),AAA_FullOpt_Python,0.001,0,0.0155058670735241,29.643112421035767,19.110947847366333,True,Python,,,
brusselator,Y(t),AAA_FullOpt_Python,0.001,1,1.212228636480785,29.643112421035767,19.110947847366333,True,Python,,,
brusselator,Y(t),AAA_FullOpt_Python,0.001,2,7.515013844913088,29.643112421035767,19.110947847366333,True,Python,,,
brusselator,Y(t),AAA_FullOpt_Python,0.001,3,257.76026241379753,29.643112421035767,19.110947847366333,True,Python,,,
brusselator,Y(t),GP_RBF_Iso_Python,0.001,0,0.0598514969674908,1.1255757808685305,0.3660397529602051,True,Python,,,
brusselator,Y(t),GP_RBF_Iso_Python,0.001,1,0.623752763776564,1.1255757808685305,0.3660397529602051,True,Python,,,
brusselator,Y(t),GP_RBF_Iso_Python,0.001,2,5.709721626081603,1.1255757808685305,0.3660397529602051,True,Python,,,
brusselator,Y(t),GP_RBF_Iso_Python,0.001,3,94.08590367762928,1.1255757808685305,0.3660397529602051,True,Python,,,
brusselator,Y(t),GP_Matern_1.5_Python,0.001,0,0.0033258491747819,1.2811009883880615,0.4638874530792236,True,Python,,,
brusselator,Y(t),GP_Matern_1.5_Python,0.001,1,0.2899545850081734,1.2811009883880615,0.4638874530792236,True,Python,,,
brusselator,Y(t),GP_Matern_1.5_Python,0.001,2,3.045933962002501,1.2811009883880615,0.4638874530792236,True,Python,,,
brusselator,Y(t),GP_Matern_1.5_Python,0.001,3,63.48851877706384,1.2811009883880615,0.4638874530792236,True,Python,,,
brusselator,Y(t),GP_Matern_2.5_Python,0.001,0,0.0097140020372239,1.384617567062378,0.4654955863952636,True,Python,,,
brusselator,Y(t),GP_Matern_2.5_Python,0.001,1,0.2970599092574827,1.384617567062378,0.4654955863952636,True,Python,,,
brusselator,Y(t),GP_Matern_2.5_Python,0.001,2,2.226990968954714,1.384617567062378,0.4654955863952636,True,Python,,,
brusselator,Y(t),GP_Matern_2.5_Python,0.001,3,76.66148074191186,1.384617567062378,0.4654955863952636,True,Python,,,
brusselator,Y(t),GP_Periodic_Python,0.001,0,1.2075531218334337,1.3893089294433594,0.5182535648345947,True,Python,,,
brusselator,Y(t),GP_Periodic_Python,0.001,1,1.7554625044203604,1.3893089294433594,0.5182535648345947,True,Python,,,
brusselator,Y(t),GP_Periodic_Python,0.001,2,7.647528010797299,1.3893089294433594,0.5182535648345947,True,Python,,,
brusselator,Y(t),GP_Periodic_Python,0.001,3,98.53951842160008,1.3893089294433594,0.5182535648345947,True,Python,,,
brusselator,X(t),CubicSpline_Python,0.01,0,0.008880482981583,0.005786657333374,0.005629539489746,True,Python,,,
brusselator,X(t),CubicSpline_Python,0.01,1,0.3073643112716156,0.005786657333374,0.005629539489746,True,Python,,,
brusselator,X(t),CubicSpline_Python,0.01,2,3.2017289776157463,0.005786657333374,0.005629539489746,True,Python,,,
brusselator,X(t),CubicSpline_Python,0.01,3,66.41705247194898,0.005786657333374,0.005629539489746,True,Python,,,
brusselator,X(t),SmoothingSpline_Python,0.01,0,0.0312851628045129,0.0005745887756347,0.0003268718719482,True,Python,,,
brusselator,X(t),SmoothingSpline_Python,0.01,1,0.4244760314291946,0.0005745887756347,0.0003268718719482,True,Python,,,
brusselator,X(t),SmoothingSpline_Python,0.01,2,1.9393217102519416,0.0005745887756347,0.0003268718719482,True,Python,,,
brusselator,X(t),SmoothingSpline_Python,0.01,3,72.63065991740368,0.0005745887756347,0.0003268718719482,True,Python,,,
brusselator,X(t),RBF_ThinPlate_Python,0.01,0,0.0088804829814924,0.0006206035614013,0.0003631114959716,True,Python,,,
brusselator,X(t),RBF_Multiquadric_Python,0.01,0,0.008880483064367,0.0003659725189208,0.0002276897430419,True,Python,,,
brusselator,X(t),GP_RBF_Python,0.01,0,0.0353991546802305,1.240445852279663,0.4525208473205566,True,Python,,,
brusselator,X(t),GP_RBF_Python,0.01,1,0.4857060675569382,1.240445852279663,0.4525208473205566,True,Python,,,
brusselator,X(t),GP_RBF_Python,0.01,2,4.544968215444033,1.240445852279663,0.4525208473205566,True,Python,,,
brusselator,X(t),GP_RBF_Python,0.01,3,91.5049104629352,1.240445852279663,0.4525208473205566,True,Python,,,
brusselator,X(t),GP_Matern_Python,0.01,0,0.0088804829452986,1.2416911125183103,0.4189896583557129,True,Python,,,
brusselator,X(t),GP_Matern_Python,0.01,1,0.3146880913299563,1.2416911125183103,0.4189896583557129,True,Python,,,
brusselator,X(t),GP_Matern_Python,0.01,2,3.489266595946624,1.2416911125183103,0.4189896583557129,True,Python,,,
brusselator,X(t),GP_Matern_Python,0.01,3,67.76347216384967,1.2416911125183103,0.4189896583557129,True,Python,,,
brusselator,X(t),Chebyshev_Python,0.01,0,0.4120719247465814,0.0008497238159179,0.0003736019134521,True,Python,,,
brusselator,X(t),Chebyshev_Python,0.01,1,1.6837502325186084,0.0008497238159179,0.0003736019134521,True,Python,,,
brusselator,X(t),Chebyshev_Python,0.01,2,10.252211038973972,0.0008497238159179,0.0003736019134521,True,Python,,,
brusselator,X(t),Chebyshev_Python,0.01,3,107.9247805410194,0.0008497238159179,0.0003736019134521,True,Python,,,
brusselator,X(t),Polynomial_Python,0.01,0,0.6134430575460325,0.2550549507141113,0.0035972595214843,True,Python,,,
brusselator,X(t),Polynomial_Python,0.01,1,1.5183428941503212,0.2550549507141113,0.0035972595214843,True,Python,,,
brusselator,X(t),Polynomial_Python,0.01,2,,0.2550549507141113,0.0035972595214843,True,Python,,,
brusselator,X(t),Polynomial_Python,0.01,3,,0.2550549507141113,0.0035972595214843,True,Python,,,
brusselator,X(t),SavitzkyGolay_Python,0.01,0,0.3590210028324512,0.0012850761413574,0.001136302947998,True,Python,,,
brusselator,X(t),SavitzkyGolay_Python,0.01,1,1.358874285443593,0.0012850761413574,0.001136302947998,True,Python,,,
brusselator,X(t),SavitzkyGolay_Python,0.01,2,7.189589647628513,0.0012850761413574,0.001136302947998,True,Python,,,
brusselator,X(t),SavitzkyGolay_Python,0.01,3,102.20623791468986,0.0012850761413574,0.001136302947998,True,Python,,,
brusselator,X(t),Butterworth_Python,0.01,0,0.728284678310072,0.0009524822235107,0.0008285045623779,True,Python,,,
brusselator,X(t),Butterworth_Python,0.01,1,1.5289129834751225,0.0009524822235107,0.0008285045623779,True,Python,,,
brusselator,X(t),Butterworth_Python,0.01,2,7.169510701244783,0.0009524822235107,0.0008285045623779,True,Python,,,
brusselator,X(t),Butterworth_Python,0.01,3,102.12560053791012,0.0009524822235107,0.0008285045623779,True,Python,,,
brusselator,X(t),RandomForest_Python,0.01,0,0.0794347202791018,0.1162958145141601,0.110004186630249,True,Python,,,
brusselator,X(t),RandomForest_Python,0.01,1,,0.1162958145141601,0.110004186630249,True,Python,,,
brusselator,X(t),RandomForest_Python,0.01,2,,0.1162958145141601,0.110004186630249,True,Python,,,
brusselator,X(t),RandomForest_Python,0.01,3,,0.1162958145141601,0.110004186630249,True,Python,,,
brusselator,X(t),SVR_Python,0.01,0,0.7789877935374402,0.3917241096496582,0.0165534019470214,True,Python,,,
brusselator,X(t),SVR_Python,0.01,1,1.528143151232517,0.3917241096496582,0.0165534019470214,True,Python,,,
brusselator,X(t),SVR_Python,0.01,2,7.169793971275345,0.3917241096496582,0.0165534019470214,True,Python,,,
brusselator,X(t),SVR_Python,0.01,3,102.12518049773264,0.3917241096496582,0.0165534019470214,True,Python,,,
brusselator,X(t),Fourier_Python,0.01,0,0.1858205880992636,0.0012221336364746,0.0004913806915283,True,Python,,,
brusselator,X(t),Fourier_Python,0.01,1,1.079323992025598,0.0012221336364746,0.0004913806915283,True,Python,,,
brusselator,X(t),Fourier_Python,0.01,2,6.879795397391154,0.0012221336364746,0.0004913806915283,True,Python,,,
brusselator,X(t),Fourier_Python,0.01,3,101.81407173070596,0.0012221336364746,0.0004913806915283,True,Python,,,
brusselator,X(t),FiniteDiff_Python,0.01,0,0.008880482981583,0.000500202178955,0.0003535747528076,True,Python,,,
brusselator,X(t),FiniteDiff_Python,0.01,1,0.3073643112716156,0.000500202178955,0.0003535747528076,True,Python,,,
brusselator,X(t),FiniteDiff_Python,0.01,2,3.2017289776157463,0.000500202178955,0.0003535747528076,True,Python,,,
brusselator,X(t),FiniteDiff_Python,0.01,3,66.41705247194898,0.000500202178955,0.0003535747528076,True,Python,,,
brusselator,X(t),AAA_LS_Python,0.01,0,0.0072372508541759,52.916061878204346,40.12460350990296,True,Python,,,
brusselator,X(t),AAA_LS_Python,0.01,1,1.0525984550516911,52.916061878204346,40.12460350990296,True,Python,,,
brusselator,X(t),AAA_LS_Python,0.01,2,6.8238452668512855,52.916061878204346,40.12460350990296,True,Python,,,
brusselator,X(t),AAA_LS_Python,0.01,3,87.01309544971971,52.916061878204346,40.12460350990296,True,Python,,,
brusselator,X(t),AAA_FullOpt_Python,0.01,0,0.0135130039359167,21.453622102737427,12.774860620498655,True,Python,,,
brusselator,X(t),AAA_FullOpt_Python,0.01,1,1.045761289899485,21.453622102737427,12.774860620498655,True,Python,,,
brusselator,X(t),AAA_FullOpt_Python,0.01,2,7.160849910101885,21.453622102737427,12.774860620498655,True,Python,,,
brusselator,X(t),AAA_FullOpt_Python,0.01,3,127.45922591201284,21.453622102737427,12.774860620498655,True,Python,,,
brusselator,X(t),GP_RBF_Iso_Python,0.01,0,0.0353991546802305,3.047367811203003,0.3492829799652099,True,Python,,,
brusselator,X(t),GP_RBF_Iso_Python,0.01,1,0.4857060675569382,3.047367811203003,0.3492829799652099,True,Python,,,
brusselator,X(t),GP_RBF_Iso_Python,0.01,2,4.544968215444033,3.047367811203003,0.3492829799652099,True,Python,,,
brusselator,X(t),GP_RBF_Iso_Python,0.01,3,91.5049104629352,3.047367811203003,0.3492829799652099,True,Python,,,
brusselator,X(t),GP_Matern_1.5_Python,0.01,0,0.0088804829452986,1.2920310497283936,0.466038703918457,True,Python,,,
brusselator,X(t),GP_Matern_1.5_Python,0.01,1,0.3146880913299563,1.2920310497283936,0.466038703918457,True,Python,,,
brusselator,X(t),GP_Matern_1.5_Python,0.01,2,3.489266595946624,1.2920310497283936,0.466038703918457,True,Python,,,
brusselator,X(t),GP_Matern_1.5_Python,0.01,3,67.76347216384967,1.2920310497283936,0.466038703918457,True,Python,,,
brusselator,X(t),GP_Matern_2.5_Python,0.01,0,0.0088821084247573,1.6624484062194824,0.6105194091796875,True,Python,,,
brusselator,X(t),GP_Matern_2.5_Python,0.01,1,0.2960638955923497,1.6624484062194824,0.6105194091796875,True,Python,,,
brusselator,X(t),GP_Matern_2.5_Python,0.01,2,2.1744596206713305,1.6624484062194824,0.6105194091796875,True,Python,,,
brusselator,X(t),GP_Matern_2.5_Python,0.01,3,77.50902398842227,1.6624484062194824,0.6105194091796875,True,Python,,,
brusselator,X(t),GP_Periodic_Python,0.01,0,0.8167537987112229,1.5998177528381348,0.6817440986633301,True,Python,,,
brusselator,X(t),GP_Periodic_Python,0.01,1,1.552549257556055,1.5998177528381348,0.6817440986633301,True,Python,,,
brusselator,X(t),GP_Periodic_Python,0.01,2,7.171108672608521,1.5998177528381348,0.6817440986633301,True,Python,,,
brusselator,X(t),GP_Periodic_Python,0.01,3,102.12600048969588,1.5998177528381348,0.6817440986633301,True,Python,,,
brusselator,Y(t),CubicSpline_Python,0.01,0,0.0289125701059818,0.002612829208374,0.0024592876434326,True,Python,,,
brusselator,Y(t),CubicSpline_Python,0.01,1,0.3375204624965379,0.002612829208374,0.0024592876434326,True,Python,,,
brusselator,Y(t),CubicSpline_Python,0.01,2,4.529366533444719,0.002612829208374,0.0024592876434326,True,Python,,,
brusselator,Y(t),CubicSpline_Python,0.01,3,72.76641208262984,0.002612829208374,0.0024592876434326,True,Python,,,
brusselator,Y(t),SmoothingSpline_Python,0.01,0,0.0290018511183683,0.0006043910980224,0.0003654956817626,True,Python,,,
brusselator,Y(t),SmoothingSpline_Python,0.01,1,0.369790205164721,0.0006043910980224,0.0003654956817626,True,Python,,,
brusselator,Y(t),SmoothingSpline_Python,0.01,2,2.081585797042392,0.0006043910980224,0.0003654956817626,True,Python,,,
brusselator,Y(t),SmoothingSpline_Python,0.01,3,62.3249769377526,0.0006043910980224,0.0003654956817626,True,Python,,,
brusselator,Y(t),RBF_ThinPlate_Python,0.01,0,0.0289125701059467,0.0005538463592529,0.0003423690795898,True,Python,,,
brusselator,Y(t),RBF_Multiquadric_Python,0.01,0,0.0289125697896057,0.0003266334533691,0.0002174377441406,True,Python,,,
brusselator,Y(t),GP_RBF_Python,0.01,0,0.0592205914348373,4.789489984512329,0.4087274074554443,True,Python,,,
brusselator,Y(t),GP_RBF_Python,0.01,1,0.6025223400760982,4.789489984512329,0.4087274074554443,True,Python,,,
brusselator,Y(t),GP_RBF_Python,0.01,2,5.596436828844778,4.789489984512329,0.4087274074554443,True,Python,,,
brusselator,Y(t),GP_RBF_Python,0.01,3,93.4205729792283,4.789489984512329,0.4087274074554443,True,Python,,,
brusselator,Y(t),GP_Matern_Python,0.01,0,0.0289125699185643,1.3555607795715332,0.4950156211853027,True,Python,,,
brusselator,Y(t),GP_Matern_Python,0.01,1,0.3298738230148293,1.3555607795715332,0.4950156211853027,True,Python,,,
brusselator,Y(t),GP_Matern_Python,0.01,2,4.540774540576885,1.3555607795715332,0.4950156211853027,True,Python,,,
brusselator,Y(t),GP_Matern_Python,0.01,3,73.30254224388543,1.3555607795715332,0.4950156211853027,True,Python,,,
brusselator,Y(t),Chebyshev_Python,0.01,0,0.4454938697689234,0.0008950233459472,0.0004265308380126,True,Python,,,
brusselator,Y(t),Chebyshev_Python,0.01,1,1.7936292659682114,0.0008950233459472,0.0004265308380126,True,Python,,,
brusselator,Y(t),Chebyshev_Python,0.01,2,11.38342728032224,0.0008950233459472,0.0004265308380126,True,Python,,,
brusselator,Y(t),Chebyshev_Python,0.01,3,106.77913876216182,0.0008950233459472,0.0004265308380126,True,Python,,,
brusselator,Y(t),Polynomial_Python,0.01,0,0.7997550691259805,0.2732207775115967,0.0041263103485107,True,Python,,,
brusselator,Y(t),Polynomial_Python,0.01,1,1.7870093746428306,0.2732207775115967,0.0041263103485107,True,Python,,,
brusselator,Y(t),Polynomial_Python,0.01,2,,0.2732207775115967,0.0041263103485107,True,Python,,,
brusselator,Y(t),Polynomial_Python,0.01,3,,0.2732207775115967,0.0041263103485107,True,Python,,,
brusselator,Y(t),SavitzkyGolay_Python,0.01,0,0.3832565597401123,0.0018491744995117,0.0016968250274658,True,Python,,,
brusselator,Y(t),SavitzkyGolay_Python,0.01,1,1.3948930524700025,0.0018491744995117,0.0016968250274658,True,Python,,,
brusselator,Y(t),SavitzkyGolay_Python,0.01,2,7.6479468427540445,0.0018491744995117,0.0016968250274658,True,Python,,,
brusselator,Y(t),SavitzkyGolay_Python,0.01,3,98.80395655778467,0.0018491744995117,0.0016968250274658,True,Python,,,
brusselator,Y(t),Butterworth_Python,0.01,0,1.0054854264052149,0.0008299350738525,0.0007154941558837,True,Python,,,
